#P,E,N. Operació,Fase,Data,Referència,Projecte,Aplicació,Import,Saldo,Exercici,Orgànica,Programa,Econòmica,tercer,Nom terc.,Text lliure,Document,Data doc.,Nº Registro Factura
9,2,2.20180021118e+11,R,43384.0,22018000923.0,,2018 SG4 9311 2219901,195.45,195.45,2018.0,SG4,9311,2219901,B07026602,DISTRIBUIDORA MENORQUINA SL,FACTURA 431911 REPOSICIO MAGATZEM,431911,43363.0,F/2018/6408
9,2,2.20180021119e+11,R,43384.0,22018000923.0,,2018 SG4 9311 2219901,85.49,85.49,2018.0,SG4,9311,2219901,B07026602,DISTRIBUIDORA MENORQUINA SL,FACTURA 431942TONER LASER HP.CE278A NEGRO 78A,431942,43364.0,F/2018/6435
9,2,2.20180022097e+11,R,43397.0,22018000923.0,,2018 SG4 9311 2219901,86.41,86.41,2018.0,SG4,9311,2219901,B07026602,DISTRIBUIDORA MENORQUINA SL,FACTURA 432163 REPOSICIO PAPEL DIN-A4  90GR VERJURADO CREMA  100H / TONER LASER HP.CE278A NEGRO 78A,432163,43371.0,F/2018/6663
9,2,2.20180023668e+11,R,43416.0,22018000923.0,,2018 SG4 9311 2219901,34.49,34.49,2018.0,SG4,9311,2219901,B07026602,DISTRIBUIDORA MENORQUINA SL,FACTURA 432583 ARXIUS DEFINITIUS AREA SOCIAL,432583,43390.0,F/2018/7255
9,2,2.20180023669e+11,R,43416.0,22018000923.0,,2018 SG4 9311 2219901,13.21,13.21,2018.0,SG4,9311,2219901,B07026602,DISTRIBUIDORA MENORQUINA SL,FACTURA 432603 CINTA DYMO TAG PLAST. BLANCA 12X4 91201-S072161,432603,43391.0,F/2018/7256
9,2,2.20180023689e+11,R,43416.0,22018000923.0,,2018 SG4 9311 2219901,20.95,20.95,2018.0,SG4,9311,2219901,B07026602,DISTRIBUIDORA MENORQUINA SL,FACTURA 432700 CARPETA CON 40 F.PLUS A4 PP T.D. NEGRO,432700,43396.0,F/2018/7300
9,2,2.20180025486e+11,R,43431.0,22018000923.0,,2018 SG4 9311 2219901,144.6,144.6,2018.0,SG4,9311,2219901,B07026602,DISTRIBUIDORA MENORQUINA SL,FACTURA 432193 REPOSICIO PAPER PROMOCIO ECONOMICA PAPEL DIN-A4  80GR. MULTIOFFICE 500H E01432018000038,432193,43371.0,F/2018/6664
9,2,2.20180026726e+11,R,43446.0,22018000923.0,,2018 SG4 9311 2219901,12.61,12.61,2018.0,SG4,9311,2219901,B07026602,DISTRIBUIDORA MENORQUINA SL,FACTURA 433181 CINTA PLUS PP EMBALAR 60X50 MARRON 6U.   AREA SOCIAL,433181,43420.0,F/2018/7857
9,2,2.20180026727e+11,R,43446.0,22018000923.0,,2018 SG4 9311 2219901,37.17,37.17,2018.0,SG4,9311,2219901,B07026602,DISTRIBUIDORA MENORQUINA SL,FACTURA 433182 BLOC NOTAS PLUS 75X75MM.100H.AMA.12U.,433182,43420.0,F/2018/7858
9,2,2.20180026728e+11,R,43446.0,22018000923.0,,2018 SG4 9311 2219901,38.72,38.72,2018.0,SG4,9311,2219901,B07026602,DISTRIBUIDORA MENORQUINA SL,FACTURA 433227 ARCHIVADOR DEFINITIVO Fº DOBLE CARTON POLICIA,433227,43423.0,F/2018/7859
3,2,2.20180010739e+11,R,43273.0,22018000167.0,,2018 SP3 3344 2269901,52.03,52.03,2018.0,SP3,3344,2269901,B07026602,DISTRIBUIDORA MENORQUINA SL,FACTURA 428490 MATERIAL CULTURA,428490,43231.0,F/2018/3244
3,2,2.20180008144e+11,R,43242.0,22018000215.0,,2018 SP3 3380 2269901,65.0,65.0,2018.0,SP3,3380,2269901,B07026602,DISTRIBUIDORA MENORQUINA SL,FACTURA 427892 MATERIAL DIA DEL LLIBRE,427892,43210.0,F/2018/2743
3,2,2.20180008145e+11,R,43242.0,22018000215.0,,2018 SP3 3380 2269901,36.87,36.87,2018.0,SP3,3380,2269901,B07026602,DISTRIBUIDORA MENORQUINA SL,FACTURA 428055 MATERIAL MAO+ FLORS LA SALLE,428055,43215.0,F/2018/2762
3,2,2.20180009604e+11,R,43263.0,22018000215.0,,2018 SP3 3380 2269901,36.42,36.42,2018.0,SP3,3380,2269901,B07026602,DISTRIBUIDORA MENORQUINA SL,MATERIAL MAO + FLORS,428335,43227.0,F/2018/2992
3,2,2.20180009606e+11,R,43263.0,22018000215.0,,2018 SP3 3380 2269901,80.55,80.55,2018.0,SP3,3380,2269901,B07026602,DISTRIBUIDORA MENORQUINA SL,"FACTURA 428430 ROTULADOR PILOT SC-G-M ORO 4,5 MM. 12U SA GRADUADA MAO+FLORS",428430,43229.0,F/2018/3191
3,2,2.2018001074e+11,R,43273.0,22018000215.0,,2018 SP3 3380 2269901,21.08,21.08,2018.0,SP3,3380,2269901,B07026602,DISTRIBUIDORA MENORQUINA SL,FACTURA 428471 CARTULINA 50X65 185 GR. BLANCA.      25U   CULTURA MAO+FLORS,428471,43230.0,F/2018/3245
3,2,2.20180010741e+11,R,43273.0,22018000215.0,,2018 SP3 3380 2269901,10.79,10.79,2018.0,SP3,3380,2269901,B07026602,DISTRIBUIDORA MENORQUINA SL,FACTURA 428 632 MAO + FLORS PAPEL FORRO KRAFF 1 X 3M.BLANCO 70G.,428632,43237.0,F/2018/3324
9,2,2.20180000542e+11,R,43136.0,22018000221.0,,2018 SG4 9311 2020001,2247.72,2247.72,2018.0,SG4,9311,2020001,41466143H,DOMINGUEZ PALOMERO ACISCLO,LLOGUER GENER SANT ROC 16,01/2018,43101.0,F/2018/523
9,2,2.20180004824e+11,R,43199.0,22018000288.0,,2018 SG4 9311 2020001,2247.72,2247.72,2018.0,SG4,9311,2020001,41466143H,DOMINGUEZ PALOMERO ACISCLO,LLOGUER SANT ROC 16 FEBRER,02/2018,43132.0,F/2018/664
9,2,2.20180004826e+11,R,43199.0,22018000918.0,,2018 SG4 9311 2020001,2247.72,2247.72,2018.0,SG4,9311,2020001,41466143H,DOMINGUEZ PALOMERO ACISCLO,LLOGUER SANT ROC 16 MARÇ,03/2018,43160.0,F/2018/1505
9,2,2.20180006561e+11,R,43222.0,22018000918.0,,2018 SG4 9311 2020001,2247.72,2247.72,2018.0,SG4,9311,2020001,41466143H,DOMINGUEZ PALOMERO ACISCLO,LLOGUER SANT ROC 16 ABRIL,04/20180,43191.0,F/2018/2111
9,2,2.20180008776e+11,R,43252.0,22018000918.0,,2018 SG4 9311 2020001,2247.72,2247.72,2018.0,SG4,9311,2020001,41466143H,DOMINGUEZ PALOMERO ACISCLO,LLOGUER SANT ROC 16 MAIG,05/2018,43221.0,F/2018/2856
9,2,2.20180011257e+11,R,43273.0,22018000918.0,,2018 SG4 9311 2020001,2247.72,2247.72,2018.0,SG4,9311,2020001,41466143H,DOMINGUEZ PALOMERO ACISCLO,LLOGUER SANT ROC 16 JUNY,06/2018,43252.0,F/2018/3735
1,6,2.20181001161e+11,R,43143.0,22017000131.0,,2017 CM1 1711 6190214,14163.05,14163.05,2017.0,CM1,1711,6190214,A58890682,DOUBLET IBERICA SA,CARPA ABIERTA POP-UP 3X3 MT / PERSONALIZACION VINILO IMPRESO DE PVC EN 4 LAMBREQUINES / TECHO CARPA POP`-UP 3X3 MT PVC /,87546,43098.0,F/2018/79
1,6,2.20180020998e+11,R,43384.0,22018000197.0,,2018 CM1 1711 6190311,7579.44,7579.44,2018.0,CM1,1711,6190311,A58890682,DOUBLET IBERICA SA,TECHO CARPA POP-UP 3X3 MT PVC M2 / CARPA ABIERTA POP-UP 3X3 MT M2 / TECHO CARPA POP-UP 3X6 MT PVC M2 / MESA DURALIGHT II,91276,43343.0,F/2018/5823
3,6,2.20180025027e+11,R,43427.0,22018004140.0,,2018 SP3 3400 6220111,1188.95,1188.95,2018.0,SP3,3400,6220111,A58890682,DOUBLET IBERICA SA,ESCTRUCTURA CARPA ECOLINE 3X3 + BOLSA CON RUEDAS / KIT ACCESORIOS PARA CARPA (VIENTO LIGERO) / TECHO 3X3 POL. M2 IMPR. V,92181,43404.0,F/2018/7487
2,2,2.20180027791e+11,R,43453.0,22018004865.0,,2018 SP1 2310 2269901,214.94,214.94,2018.0,SP1,2310,2269901,J57051898,DRD PRODUCTIONS SC,VESTUARI TEATRE A L'ESCOLA,0596,43430.0,F/2018/8594
3,6,2.20180025034e+11,R,43427.0,22018000511.0,,2018 SP1 3230 6320111,3714.7,3714.7,2018.0,SP1,3230,6320111,B55106389,DURBANIS SLU,SEIENT RIO- S / SEIENT RIO-L / SEIENT RIO XL / PORTS,0101,43377.0,F/2018/6755
9,6,2.20181001634e+11,R,43171.0,22017002361.0,,2017 SG4 9311 6250111,21780.0,21780.0,2017.0,SG4,9311,6250111,B57835159,DYNAMIC MENORCA SL,10 CASETES MODULARS,005,42947.0,F/2017/5009
1,2,2.20180016211e+11,R,43339.0,22017002793.0,,2018 CM6 1721 2279901,4831.99,4831.99,2018.0,CM6,1721,2279901,B84201219,ECOOO REVOLUCION SOLAR SL,Diagnosis energética,17321,43090.0,F/2018/43
1,6,2.20180027311e+11,R,43451.0,22018004116.0,,2018 SG5 1300 6230111,2008.6,2008.6,2018.0,SG5,1300,6230111,A58938549,ECOYMA SA,LINTERNA LC06 LGC / CARGADOR MULTIPLE LC06 / CONO DIFUSOR LINTERNA TRASLUCIDO,155,43425.0,F/2018/7880
1,6,2.20180027984e+11,R,43454.0,22018004421.0,,2018 SG5 1300 6230111,1004.3,1004.3,2018.0,SG5,1300,6230111,A58938549,ECOYMA SA,LINTERNA LC06 LGC / CARGADOR MULTIPLE / CONO DIFUSOR LINTERNA,161,43445.0,F/2018/8600
9,2,2.20180022385e+11,R,43397.0,22018003728.0,,2018 SG1 9205 2269901,143.21,143.21,2018.0,SG1,9205,2269901,A79216651,EDICIONES FRANCIS LEFEBVRE,Memento Social ( Suscripción en Prepublicación (-10% dto.) ),RFL18-0112168,43101.0,F/2018/39
9,2,2.20180022386e+11,R,43397.0,22018003729.0,,2018 SG1 9205 2269901,490.05,490.05,2018.0,SG1,9205,2269901,A79216651,EDICIONES FRANCIS LEFEBVRE,IQMemento Soluciona Memento Social / Apuntes & Consejos Laborales / Apuntes & Consejos Laborales Papel,FL18-0612162,43277.0,F/2018/4213
9,2,2.20180014987e+11,R,43325.0,22018002768.0,,2018 SG1 9120 2269901,2420.0,2420.0,2018.0,SG1,9120,2269901,A46186821,EDICIONS DEL PAIS VALENCIA SA,"SERVEIS DE PUBLICITAT NUM   PG TAMANY :   PG COLOR ( SERVEIS DE PUBLICITAT COLLABORACIO ALS DOSSIERS MUNICIPALISME, IDEN",1800120,43278.0,F/2018/4845
9,2,2.20180002609e+11,R,43171.0,22018000818.0,,2018 SG1 9202 2260401,605.03,605.03,2018.0,SG1,9202,2260401,A81962201,EDITORIAL ARANZADI SA,Agrupacion Revista Administrac. Practica,2002300713,43124.0,F/2018/587
9,2,2.20181000903e+11,R,43124.0,22017002464.0,,2017 SG1 9202 2270601,1053.84,1053.84,2017.0,SG1,9202,2270601,B78977477,EDITORIAL JURIDICA SEPIN SL,SContrato Elitte - Tipo Contenido: CRONUS TOTAL.Tarifa Plana ( Correspondiente al periodo entre el 01/11/2017 y el 31/10,28296,43040.0,F/2017/8028
3,2,2.20181001573e+11,R,43154.0,22017002763.0,,2017 SP3 3322 2200101,500.0,500.0,2017.0,SP3,3322,2200101,A07006315,EDITORIAL MENORCA SA,LLIBRE DICCIONARI BIOGRAFIC EXILIS,3892,43088.0,F/2017/8182
1,2,2.20180016322e+11,R,43339.0,22018000177.0,,2018 SP1 1522 2260201,529.98,529.98,2018.0,SP1,1522,2260201,A07006315,EDITORIAL MENORCA SA,AJ.MAO - VOTACIO PRESSUPOSTOS PARTICIPAT 20 ( 20 ) / AJ.MAO - VOTACIO PRESSUPOSTOS PARTICIPAT 23 ( 23 ),12453,43281.0,F/2018/4676
1,2,2.20180013204e+11,R,43304.0,22018000329.0,,2018 CM6 1721 2260201,1210.0,1210.0,2018.0,CM6,1721,2260201,A07006315,EDITORIAL MENORCA SA,AJUNT.MAO - SUPL.MEDI AMBIENT 5 ( 5 ) / AJUNT.MAO - FIRA MEDI AMBIENT 2 ( 2 ),12438,43276.0,F/2018/4193
1,2,2.20180017039e+11,R,43355.0,22018000329.0,,2018 CM6 1721 2260201,2541.0,2541.0,2018.0,CM6,1721,2260201,A07006315,EDITORIAL MENORCA SA,AJ.MAO - PUBLIRREPORTATGE SOCORRISTES PL 21 ( 21 ),12686,43312.0,F/2018/5130
1,2,2.20180025126e+11,R,43427.0,22018000329.0,,2018 CM6 1721 2260201,242.0,242.0,2018.0,CM6,1721,2260201,A07006315,EDITORIAL MENORCA SA,AJ.MAO - PRESENT.DIAGNOSI ENERGETICA  29 ( 29 ),13321,43404.0,F/2018/7459
2,2,2.20180002825e+11,R,43171.0,22018000172.0,,2018 SP1 2310 2260201,350.9,350.9,2018.0,SP1,2310,2260201,A07006315,EDITORIAL MENORCA SA,TALLER DE FAMILIA - SEPARACIO 30 ( 30 ),11359,43131.0,F/2018/690
2,2,2.20180006059e+11,R,43214.0,22018000172.0,,2018 SP1 2310 2260201,609.84,609.84,2018.0,SP1,2310,2260201,A07006315,EDITORIAL MENORCA SA,AJUNT.MAO - CURSA DE LA DONA 9 10 ( 9 10 ),3685,43172.0,F/2018/1870
2,2,2.20181001223e+11,R,43143.0,22017002594.0,,2017 SP1 2310 2260201,522.72,522.72,2017.0,SP1,2310,2260201,A07006315,EDITORIAL MENORCA SA,AJ.MAO - TALLERS FAMILIA INFANTS 0-3 ANY 21 ( 21 ),3400,43039.0,F/2017/6979
3,2,2.20180001725e+11,R,43154.0,22018000210.0,,2018 SP3 3322 2260201,229.9,229.9,2018.0,SP3,3322,2260201,A07006315,EDITORIAL MENORCA SA,DVD DE LA COLECCIÓN DE PDF DIARIO MENORCA   2º SEMESTRE 2017  ARXIU I PATRIMONI,560,43100.0,F/2018/466
3,2,2.20180015266e+11,R,43326.0,22018000210.0,,2018 SP3 3322 2260201,229.9,229.9,2018.0,SP3,3322,2260201,A07006315,EDITORIAL MENORCA SA,DVD DIARI MENORCA EN PDF 1ER SEMESTRE,SV/623,43281.0,F/2018/4909
3,2,2.2018001527e+11,R,43326.0,22018000210.0,,2018 SP3 3322 2260201,229.9,229.9,2018.0,SP3,3322,2260201,A07006315,EDITORIAL MENORCA SA,DVD DE LA COLECCIÓN DE PDF DIARIO MENORCA 1º SEMESTRE  2018,623,43281.0,F/2018/4677
3,2,2.20180012677e+11,R,43293.0,22018000202.0,,2018 SP3 3341 2260201,1542.75,1542.75,2018.0,SP3,3341,2260201,A07006315,EDITORIAL MENORCA SA,AJUNT. MAO - BIENVENIDOS 15 ( 15 ),12144,43251.0,F/2018/4203
3,2,2.20180002888e+11,R,43171.0,22018000173.0,,2018 SP3 3344 2260201,447.7,447.7,2018.0,SP3,3344,2260201,A07006315,EDITORIAL MENORCA SA,AJ.MAO - RODA MO - REVISTA CUIDARSE 26 ( 26 ),10915,43069.0,F/2018/689
3,2,2.20180009607e+11,R,43263.0,22018000173.0,,2018 SP3 3344 2260201,383.86,383.86,2018.0,SP3,3344,2260201,A07006315,EDITORIAL MENORCA SA,CARTELES DIA DEL LLIBRE   / PLOTTER DIA DEL LLIBRE   / FLYER DIA DEL LIBRO 2018,4093,43217.0,F/2018/3246
3,2,2.201800137e+11,R,43311.0,22018000173.0,,2018 SP3 3344 2260201,850.25,850.25,2018.0,SP3,3344,2260201,A07006315,EDITORIAL MENORCA SA,DIPTICO SANT JOAN-SANT PERE 2018   / PLOTTER SANT JOAN - SANT PERE 2018,4250,43279.0,F/2018/4703
3,2,2.20180020333e+11,R,43384.0,22018000173.0,,2018 SP3 3344 2260201,894.03,894.03,2018.0,SP3,3344,2260201,A07006315,EDITORIAL MENORCA SA,TRIPTICO ESTIU AL PORT 2018   / CARTELES ESTIU AL PORT   / PLOTTER ESTIU AL PORT 2018,4304,43305.0,F/2018/5409
3,2,2.20180001727e+11,R,43154.0,22018000168.0,,2018 SP3 3380 2260201,350.9,350.9,2018.0,SP3,3380,2260201,A07006315,EDITORIAL MENORCA SA,ANUNCI FIRA NADAL,11105,43100.0,F/2018/468
3,2,2.20180003732e+11,R,43185.0,22018000480.0,,2018 SP3 3380 2260201,798.77,798.77,2018.0,SP3,3380,2260201,A07006315,EDITORIAL MENORCA SA,PLOTTER SANT ANTONI 2018   / DIPTICO SANT ANTONI 2018,3964,43129.0,F/2018/734
3,2,2.20180004938e+11,R,43202.0,22018000168.0,,2018 SP3 3380 2260201,996.6,996.6,2018.0,SP3,3380,2260201,A07006315,EDITORIAL MENORCA SA,PROPAGANDA AVIA COREMA I CARNAVAL,4001,43158.0,F/2018/1581
3,2,2.20180005011e+11,R,43202.0,22018000168.0,,2018 SP3 3380 2260201,71.01,71.01,2018.0,SP3,3380,2260201,A07006315,EDITORIAL MENORCA SA,PLOTTER CARNAVAL 2018,4026,43159.0,F/2018/1871
3,2,2.20180020464e+11,R,43384.0,22018000168.0,,2018 SP3 3380 2260201,603.25,603.25,2018.0,SP3,3380,2260201,A07006315,EDITORIAL MENORCA SA,PROGRAMA FESTES LLUCMAÇANES 2018,4327,43311.0,F/2018/5408
3,2,2.20181001132e+11,R,43143.0,22017000288.0,,2017 SP3 3380 2260201,131.16,131.16,2017.0,SP3,3380,2260201,A07006315,EDITORIAL MENORCA SA,CALENDARIO BOLSILLO 2018,3935,43099.0,F/2018/127
4,2,2.20180006307e+11,R,43214.0,22018001114.0,,2018 SG8 4312 2260201,586.85,586.85,2018.0,SG8,4312,2260201,A07006315,EDITORIAL MENORCA SA,AJ.MAO - FIRA SANT ANTONI 16 ( 16 ),11360,43131.0,F/2018/691
9,2,2.20180002546e+11,R,43171.0,22018000403.0,,2018 SG1 9260 2260201,620.73,620.73,2018.0,SG1,9260,2260201,A07006315,EDITORIAL MENORCA SA,AJ.MAO - NOMENAMENT MARGARITA COMAS 18 ( 18 ),11363,43131.0,F/2018/693
9,2,2.20181001341e+11,R,43143.0,22017002724.0,,2017 SG1 9260 2260201,1452.0,1452.0,2017.0,SG1,9260,2260201,A07006315,EDITORIAL MENORCA SA,EL CONVIDAT DEL MES - 3 SESIONES (OCT.NO 2 3 1 ( 2 3 1 ),3412,43055.0,F/2018/73
2,2,2.2018100127e+11,R,43143.0,22017002648.0,,2017 SP1 2310 2269901,350.9,350.9,2017.0,SP1,2310,2269901,A07006315,EDITORIAL MENORCA SA,AJUNTAMENT MAO - TALLER FAMILIES 8 ( 8 ),10910,43069.0,F/2017/8095
3,2,2.20180008142e+11,R,43242.0,22018000215.0,,2018 SP3 3380 2269901,98.0,98.0,2018.0,SP3,3380,2269901,A07006315,EDITORIAL MENORCA SA,PLOTTER PIES S'AVIA COREMA,4076,43190.0,F/2018/2669
3,2,2.20180004072e+11,R,43185.0,22018000549.0,,2018 SP3 3400 2269901,457.38,457.38,2018.0,SP3,3400,2269901,A07006315,EDITORIAL MENORCA SA,RODA MO - AJUNT.MAO 26 ( 26 ),11361,43131.0,F/2018/692
4,2,2.20180025067e+11,R,43427.0,22018004053.0,,2018 SG8 4310 2269901,433.6,433.6,2018.0,SG8,4310,2269901,A07006315,EDITORIAL MENORCA SA,Suscripción a DIARIO DE MENORCA Suscripción: 132304 Suscriptor: 100630  PRINCIPAL DE GUARDIA,102670,43374.0,F/2018/6710
9,2,2.20180002531e+11,R,43171.0,22018000387.0,,2018 SG1 9120 2269901,170.91,170.91,2018.0,SG1,9120,2269901,A07006315,EDITORIAL MENORCA SA,1/8 PAG.COLOR AJUNTAMENTS SUPL.S.ANTONI 13 ( 13 ),3526,43129.0,F/2018/612
9,2,2.20180002532e+11,R,43171.0,22018000388.0,,2018 SG1 9120 2269901,133.1,133.1,2018.0,SG1,9120,2269901,A07006315,EDITORIAL MENORCA SA,AJUNTAMENTS DE MENORCA - ANUARI 30 ( 30 ),11103,43100.0,F/2018/613
9,2,2.20180007134e+11,R,43231.0,22018001482.0,,2018 SG1 9120 2269901,85.61,85.61,2018.0,SG1,9120,2269901,A07006315,EDITORIAL MENORCA SA,ANUNCI CONJUNT AJUNTAMENTS DIADA ILLES B 1 ( 1 ),11678,43190.0,F/2018/2596
9,2,2.20180012505e+11,R,43293.0,22018002481.0,,2018 SG1 9120 2269901,94.03,94.03,2018.0,SG1,9120,2269901,A07006315,EDITORIAL MENORCA SA,TALONARIOS OPERA AL CARRER 2018,4176,43250.0,F/2018/4035
9,2,2.20181001084e+11,R,43143.0,22017002490.0,,2017 SG1 9120 2269901,2408.52,2408.52,2017.0,SG1,9120,2269901,A07006315,EDITORIAL MENORCA SA,600 ud. LLIBRE TRACTAT MATEMÀTIC DE PASQUAL CALBÓ  Pedido nº 20839,3888,43087.0,F/2017/8303
9,2,2.20180003751e+11,R,43185.0,22018000534.0,,2018 SG1 9260 2269901,2168.0,2168.0,2018.0,SG1,9260,2269901,A07006315,EDITORIAL MENORCA SA,Suscripción a DIARIO DE MENORCA Suscripción: 128624 Suscriptor: 100630  Periodo suscripción:  Desde: 01/01/2018  Hasta:,88578,43101.0,F/2018/592
9,2,2.20180003752e+11,R,43185.0,22018000535.0,,2018 SG1 9260 2269901,433.6,433.6,2018.0,SG1,9260,2269901,A07006315,EDITORIAL MENORCA SA,Suscripción a DIARIO DE MENORCA Suscripción: 132776 Suscriptor: 100630  Periodo suscripción:  Desde: 01/01/2018  Hasta:,88577,43101.0,F/2018/593
9,2,2.20180003753e+11,R,43185.0,22018000536.0,,2018 SG1 9260 2269901,433.6,433.6,2018.0,SG1,9260,2269901,A07006315,EDITORIAL MENORCA SA,Suscripción a DIARIO DE MENORCA Suscripción: 129317 Suscriptor: 105873  Periodo suscripción:  Desde: 01/01/2018  Hasta:,88608,43101.0,F/2018/594
9,2,2.20180003754e+11,R,43185.0,22018000537.0,,2018 SG1 9260 2269901,433.6,433.6,2018.0,SG1,9260,2269901,A07006315,EDITORIAL MENORCA SA,Suscripción a DIARIO DE MENORCA Suscripción: 129769 Suscriptor: 107439  Periodo suscripción:  Desde: 01/01/2018  Hasta:,88620,43101.0,F/2018/595
2,2,2.20180007091e+11,R,43231.0,22018000230.0,,2018 SP1 2310 2269902,500.0,500.0,2018.0,SP1,2310,2269902,A07006315,EDITORIAL MENORCA SA,LLIBRE MENORCA SEGLE XX - 20 CANOVAS,4067,43190.0,F/2018/2594
1,2,2.20181001196e+11,R,43143.0,22017002553.0,,2017 CM1 1532 2100001,9531.76,9531.76,2017.0,CM1,1532,2100001,B57090425,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS SL","REPARACIÓN ACERA ACCESO A LA PLAYA     (PARTIDA PRESUPUESTARIA 2017  CM1 1532 2100001) / Ejecución de la acera, mediante",2440,43084.0,F/2017/8138
1,2,2.2018000375e+11,R,43185.0,22018000494.0,,2018 CM1 1719 2120001,1119.32,1119.32,2018.0,CM1,1719,2120001,B57090425,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS SL",PLANTA CLAUSTRE DEL CARME   (PARTIDA PRESUPUESTARIA  CM1 1719-2120001) / Reparación del embaldosado y reposición.,2470,43138.0,F/2018/875
1,2,2.20181000854e+11,R,43124.0,22017002436.0,,2017 CM1 1719 2120001,876.78,876.78,2017.0,CM1,1719,2120001,B57090425,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS SL",1ª PLANTA CLAUSTRE DEL CARME   (PARTIDA PRESUPUESTARIA  CM1 1719-2120001) / Reparación del embaldosado y reposición.,2437,43080.0,F/2017/8034
3,2,2.20181000652e+11,R,43124.0,22017002053.0,,2017 SP1 3230 2120001,9028.37,9028.37,2017.0,SP1,3230,2120001,B57090425,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS SL",PARTIDA PRESUPUESTARIA 2017 SPI 3230 2120001 / OBRA PARA ADAPTAR UN BAÑO A DISCAPACITADOS Y ADECUACION DEL RESTO DE ASEO,2426,43062.0,F/2017/7472
3,2,2.20181000652e+11,R,43124.0,22017002303.0,,2017 SP1 3230 2120001,9433.0,9433.0,2017.0,SP1,3230,2120001,B57090425,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS SL",PARTIDA PRESUPUESTARIA 2017 SPI 3230 2120001 / OBRA PARA ADAPTAR UN BAÑO A DISCAPACITADOS Y ADECUACION DEL RESTO DE ASEO,2426,43062.0,F/2017/7472
3,2,2.20180022462e+11,R,43397.0,22018000209.0,,2018 SP3 3322 2269901,4275.78,4275.78,2018.0,SP3,3322,2269901,B57090425,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS SL",LIJAR Y PINTAR CARPINTERÍA PATIO INTERIOR CA N'OLIVER,2594,43383.0,F/2018/7118
3,2,2.20180022461e+11,R,43397.0,22018002679.0,,2018 SP3 3341 2269901,2262.7,2262.7,2018.0,SP3,3341,2269901,B57090425,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS SL",REPARACIÓN TEJADO Y CUBIERTA PATIO INTERIOR CA N'OLIVER,2593,43383.0,F/2018/7117
3,2,2.20180022462e+11,R,43397.0,22018002679.0,,2018 SP3 3341 2269901,6368.66,6368.66,2018.0,SP3,3341,2269901,B57090425,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS SL",LIJAR Y PINTAR CARPINTERÍA PATIO INTERIOR CA N'OLIVER,2594,43383.0,F/2018/7118
3,2,2.20180022946e+11,R,43402.0,22018002679.0,,2018 SP3 3341 2269901,16368.64,16368.64,2018.0,SP3,3341,2269901,B57090425,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS SL",PINTADO DE FACHADAS PATIO INTERIOR CA N'OLIVER,2595,43383.0,F/2018/7119
1,2,2.20180025148e+11,R,43427.0,22018000198.0,,2018 CM1 1610 2270601,5498.63,5498.63,2018.0,CM1,1610,2270601,B57090425,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS SL","CUESTA ROTXINA    (PARTIDA PRESUPUESTARIA  2018  CM13 1610 2270601) / Montar vallas de seguirdad, corte del pavimento co",2607,43406.0,F/2018/7507
1,6,2.20180002873e+11,R,43171.0,22018000226.0,,2018 CM1 1711 6190112,8329.1,8329.1,2018.0,CM1,1711,6190112,B57090425,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS SL",JARDÍ DE MOIXOS DALT VILANOVA   (PARTIDA PRESSUPOSTÁRIA  2018 CM13 1711 6190211) / Treballs de picar els forats dels pal,2471,43141.0,F/2018/1090
1,6,2.20180017684e+11,R,43367.0,22018000197.0,,2018 CM1 1711 6190311,9524.79,9524.79,2018.0,CM1,1711,6190311,B57090425,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS SL","ARREGLAR ACERA   (PARTIDA PRESUPUESTARIA  2018  CM13 1711 6190311) / Ejecución de la acera, mediante la demolición de la",2535,43297.0,F/2018/5500
1,6,2.20181000649e+11,R,43124.0,22017000158.0,,2017 CM1 1711 6220111,22411.37,22411.37,2017.0,CM1,1711,6220111,B57090425,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS SL",1ª Certificación y última de la REFORMA DE ASEOS SEÑORES EN CUARTEL DE SANTIAGO,2384,42955.0,F/2017/5140
2,6,2.20180017059e+11,R,43355.0,22017000776.0,,2018 SP1 2311 6220111,57573.4,57573.4,2018.0,SP1,2311,6220111,B57090425,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS SL",1ª Certificación de la SUSTITUCIÓN DE LA TERCERA CUBIERTA PLANA GERIATRICO,2544,43319.0,F/2018/5499
3,6,2.20181001367e+11,R,43143.0,22017002320.0,,2017 SP3 3344 6220117,25615.23,25615.23,2017.0,SP3,3344,6220117,B57090425,"EHM CONTRATA, DIRECCION Y GESTION DE OBRAS SL",Import de la factura correspondent a la                   1ª Certificació de la REPARACIÓ DE GOTERES I CONSTRUCCIÓ D'APL,2439,43083.0,F/2017/8124
